id;distancia;velocidad;costo;paths;factor_trafico
116911844;0.3712608;40.0;0.0011601875;[111598036, 111598147, 111598194, 111598260, 116911766, 116911769, 116911828, 116911867];4
116911845;0.1744141;40.0;0.0043604;[116911775, 116911886];1
116911848;0.2020812;40.0;0.005052;[111598123, 116911832, 116911877];0
116911852;0.1571234;40.0;0.00196405;[111598036, 111598194, 111598260];2
116911854;0.0704597;40.0;0.0017615;[116911886, 172424863];2
116911856;0.363271;40.0;0.00227045;[111912151, 116911832, 116911837, 116911867];2
116911860;0.226404;40.0;0.0018866999999999998;[111967498, 116911761, 116911809, 116911890];2
116911861;0.1628817;40.0;0.00203605;[111598075, 111598147, 111598282, 172394068, 172394069];2
116911862;0.24872070000000002;40.0;0.001554475;[111799941, 116911813];3
116911864;0.2562022;40.0;0.0021350333333333333;[116911758, 116911804, 116911814, 116911867];2
116911866;0.1636352;40.0;0.00204545;[111598123, 111919400, 116911775, 116911789, 116911871, 116911886];2
116911867;0.925589;40.0;0.0012178842105263158;[111598147, 111920630, 116911758, 116911759, 116911761, 116911787, 116911810, 116911832, 116911841, 116911844, 116911856, 116911864, 116911875, 116911877, 116911879];4
116911870;0.1385161;40.0;0.0011543;[116911758, 116911841, 116911875];4
116911871;0.1754891;40.0;0.0021936;[111885204, 116911816, 116911866];2
116911875;0.1411009;40.0;0.00176375;[116911819, 116911867, 116911870];2
116911877;0.2427165;40.0;0.0060679;[116911832, 116911848, 116911867];0
116911878;0.24276029999999998;40.0;0.002023;[111914511, 116911772, 116911777];2
116911879;0.079836;40.0;0.0019959;[116911867];2
116911881;0.1001708;40.0;0.0025043;[111598123];2
116911883;0.12224280000000001;40.0;0.0010187;[111598194, 111598278, 111598338, 111598361];5
116911885;0.1598059;40.0;0.0039951;[111598123, 116911832];1
116911886;0.2833843;40.0;0.0010120857142857144;[111598123, 111919400, 116911830, 116911845, 116911854, 116911866, 116911893];5
116911889;0.3561895;40.0;0.0022262000000000002;[111799880, 111800038, 111800065, 116911771, 116911802];2
116911890;0.3304147;40.0;0.0011800428571428572;[111598194, 111886097, 116911769, 116911790, 116911807, 116911838, 116911860];4
116911893;0.1677291;40.0;0.0041932;[116911775, 116911886];1
116918217;0.401355;40.0;0.00200678;[68527709, 68527710, 68527711, 68527712, 116992008, 184267212];2
116933465;0.1016415;40.0;0.002541;[68552067, 119442003];2
116933467;0.0760219;40.0;0.0019005;[];2
116933469;0.0891383;40.0;0.0022285;[68534834, 68540183];2
116933470;0.1803939;40.0;0.0045098;[68534848, 186793707];1
116933477;0.178539;40.0;0.0044635;[68534848, 184267212];1
116933483;0.11699570000000001;40.0;0.00146245;[68534841, 119442003, 125731694];3
116933489;0.4208505;40.0;0.0017535333333333332;[68534829, 68534830, 68534831, 68534841, 68534848, 116992008, 184267212, 186793685];3
116948906;0.0907975;40.0;0.001135;[116948934, 173679261];4
116948907;0.21367409999999998;40.0;0.0026709;[68554767, 68554772];1
116948908;0.1109049;40.0;0.0009242;[17503331, 116948919, 116948954, 116948958];5
116948910;0.1958382;40.0;0.00097918;[116948921, 116948936, 116948938, 116948951, 116948952, 116948985];5
116948913;0.1600882;40.0;0.0040022;[68560896, 68560902];1
116948914;0.1702267;40.0;0.00053195;[111885400, 116948928, 116948976, 186954326];9
116948916;0.0829148;40.0;0.0020729;[116948987, 116948995];2
116948917;0.0899103;40.0;0.0007492333333333333;[116948934, 116948998, 173679261];7
116948919;0.108561;40.0;0.002714;[116948908];1
116948921;0.17785220000000002;40.0;0.0014821333333333332;[116948910, 116948964, 116948987, 116948995];3
116948927;0.1152748;40.0;0.0028819;[116948969, 186954323];1
116948928;0.07780480000000001;40.0;0.00097255;[116948914, 116948981, 186954327];5
116948930;0.140852;40.0;0.00088035;[116948954, 116948957, 116948958, 116948987, 116948995];5
116948932;0.2002911;40.0;0.00250365;[116948978, 173667751, 186954341];2
116948934;0.2838921;40.0;0.0010139142857142857;[116948906, 116948917, 116948963, 116948969, 116948996, 186954323];5
116948936;0.1206084;40.0;0.0010050666666666667;[17503331, 116948910, 116948954, 173679261];5
116948938;0.1325297;40.0;0.00165665;[116948910, 116948964, 116948987];3
116948940;0.1664919;40.0;0.00208115;[68560896, 68560902, 68560903];2
116948943;0.1261599;40.0;0.003154;[173667751, 186954341];1
116948949;0.1127335;40.0;0.0028183;[68560883, 68560891];1
116948951;0.1773863;40.0;0.0014782;[116948910, 116948954, 116948987, 116948995];3
116948952;0.145055;40.0;0.0018132;[17503331, 116948910, 116948987];2
116948953;0.1266525;40.0;0.0031663;[173667751, 186954341];1
116948954;0.10927999999999999;40.0;0.0009106666666666667;[116948908, 116948930, 116948936, 116948951];5
116948955;0.2074179;40.0;0.0051854;[68554767, 68554772];0
116948956;0.36607619999999996;60.0;0.0015253250000000001;[68560883, 68560886, 68560891, 116948995, 116992008];2
116948957;0.1378416;40.0;0.0011487000000000001;[68543255, 116948930, 116948970];4
116948958;0.109821;40.0;0.0009152;[116948908, 116948930, 116948970];5
116948959;0.1152391;40.0;0.0009603333333333333;[68560896, 186174864, 186793685];5
116948962;0.0840871;40.0;0.0021022;[116948987, 116948995];2
116948963;0.1874904;40.0;0.00093746;[116948934, 116948981, 116948998, 116949002, 173667751, 173679261];5
116948964;0.1614737;40.0;0.0020184;[116948921, 116948938, 186793686];2
116948966;0.3278086;40.0;0.0020488;[68551975, 68551994, 68551997, 68556493, 125729975];2
116948968;0.2218911;40.0;0.001386825;[116948981, 116948999, 116949005, 173667751, 186954341];3
116948969;0.5841976;40.0;0.001217075;[116948927, 116948934, 116948981, 173986882];4
116948970;0.0951766;40.0;0.0007931333333333334;[116948957, 116948958];6
116948972;0.11355219999999999;40.0;0.0009462333333333334;[];5
116948976;0.110673;40.0;0.0027668;[116948914, 173679261];1
116948978;0.8168967;40.0;0.0018565818181818182;[111958653, 116948932, 173667751];2
116948981;0.4146701;40.0;0.0011518666666666666;[116948928, 116948963, 116948968, 116948969, 116948996, 116949005, 173667751, 186954323, 186954326];4
116948985;0.1461105;40.0;0.00182635;[17503331, 116948910, 116948987];2
116948987;0.3274571;40.0;0.000909611111111111;[116948916, 116948921, 116948930, 116948938, 116948951, 116948952, 116948962, 116948985, 186793685, 186793686];5
116948992;0.1089641;40.0;0.0027241;[68552012, 68552031];1
116948993;0.1254356;40.0;0.0031359;[173667751, 186954341];1
116948995;0.4562926;60.0;0.00076049;[68543255, 68543258, 68560901, 116948916, 116948921, 116948930, 116948951, 116948956, 116948962, 186793686];4
116948996;0.0944837;40.0;0.00118105;[116948934, 116948981];4
116948998;0.0959811;40.0;0.0023995;[116948917, 116948963];2
116948999;0.1039235;40.0;0.00129905;[116948968, 116949005, 186954341];4
116949002;0.0756255;40.0;0.0006302;[116948963];8
116949005;0.08798329999999999;40.0;0.0010998000000000002;[116948968, 116948981, 116948999];4
116953549;0.2275678;40.0;0.0056892;[116953601, 187195949];0
116953550;0.5319922;40.0;0.00088664;[68543255, 68543258, 116953615, 116992062];5
116953558;0.1160528;40.0;0.0029013;[119442003, 187195951];1
116953564;0.1107153;40.0;0.0009226333333333332;[];5
116953565;0.1084795;40.0;0.002712;[68526689, 116953608];1
116953571;0.0936169;40.0;0.0011702000000000001;[];4
116953575;0.1444437;40.0;0.000902775;[116953582, 116953616, 173679259];5
116953582;0.0969105;40.0;0.0024228;[116953575];2
116953584;0.1422906;40.0;0.0011857666666666667;[173679259];4
116953585;0.2139991;40.0;0.0008916499999999999;[68560876, 111930436, 116992008];5
116953589;0.1564227;40.0;0.0013035;[68560876];4
116953590;0.0777279;40.0;0.0009716;[];5
116953596;0.6448381;60.0;0.00071648;[40990993, 119441974, 119442008, 119442027, 119442029, 119442036, 119442064, 119442079, 119562251, 119562259, 119562272, 119562274, 119562282, 119562296, 173986884];4
116953600;0.1692291;40.0;0.0042307;[68526689, 116953608];1
116953601;0.1134255;40.0;0.00141785;[68526689, 116953549, 116953608];3
116953605;0.0931822;40.0;0.0023296;[];2
116953608;0.9960884;40.0;0.000996088;[40990993, 68540183, 111932428, 116953565, 116953600, 116953601, 116991979, 116992008, 116992014, 119441956, 119441982, 119442003, 119442046, 184267212, 187195950, 187195951, 187195952];5
116953613;0.0868292;40.0;0.0021707;[111930436, 116992008];2
116953615;0.16435539999999998;40.0;0.0013696333333333335;[68560876, 116953550];3
116953616;0.1341583;40.0;0.0008385;[116953575];6
116953620;0.0958927;40.0;0.0023973;[111930436, 116992008];2
116953622;0.1179897;40.0;0.0029497;[173679259];1
116974678;1.8414003;60.0;0.0014614333333333334;[40655711, 40990993, 67616324, 67616325, 67616955, 67616962, 67626149, 67659577, 67659579, 67659581, 67709462, 67712837, 68173637, 68519733, 68519734, 68524937, 115838949, 115838952, 184267212, 185436217, 186793700];2
116974694;0.2834249;40.0;0.0023618666666666665;[116974706, 116974712, 116974713, 116974720];2
116974697;0.1504148;40.0;0.0037604;[116974702, 116974708];1
116974699;0.122109;40.0;0.0030527;[186174857];1
116974700;0.1688585;40.0;0.0014071666666666666;[68540164, 68540169, 68540170, 68543051];3
116974702;0.169052;40.0;0.0014087333333333335;[68540154, 68540165, 116974697, 116974709];3
116974704;0.4876268;40.0;0.00243814;[116974706, 116974713, 116974720, 116974723, 186174857];2
116974706;0.6204964;40.0;0.00310246;[116974694, 116974704, 116974715];1
116974708;0.8270638;60.0;0.00137845;[67712791, 68540154, 68540164, 68540165, 68543051, 68543255, 68543258, 111966006, 116974697, 116974709, 186793708];2
116974709;0.1319802;40.0;0.0032995;[116974702, 116974708];1
116974712;0.1571827;40.0;0.0013098333333333332;[116974694, 116974715];4
116974713;0.352536;40.0;0.0017627;[68526689, 116974694, 116974704, 116974720];2
116974715;0.2465502;60.0;0.0010273;[67659577, 68526689, 116974706, 116974712];3
116974717;0.8194052;60.0;0.0017071125;[67712791, 67712935, 68540164, 68540165, 68543041, 68543050, 68543051, 68543255, 68543258, 111955456, 111966006, 116974725];2
116974720;0.3315671;40.0;0.0013815333333333333;[68526689, 116974694, 116974704, 116974713];3
116974723;0.0526899;40.0;0.0013172;[68526689, 116974704];4
116974725;0.5913575;40.0;0.0029568;[67712837, 68526688, 68543040, 68543051, 116974717];1
116991974;0.0721246;40.0;0.0018031;[116992004, 116992019];2
116991976;0.0843327;40.0;0.00105415;[116992047, 116992062, 116992068];4
116991977;0.0772497;40.0;0.00096565;[116992014, 187195951];5
116991979;0.1045332;40.0;0.0026133;[116953608, 116992023];1
116991984;0.0759;40.0;0.0009487499999999999;[111930436, 111955323];5
116991985;0.09362709999999999;40.0;0.0011703500000000001;[116992016, 116992062];4
116991987;0.1042908;40.0;0.0026073;[119442003, 187195951];1
116991994;0.3955217;60.0;0.0009417142857142856;[68560876, 173679259, 187076619, 187076621, 187076623, 187076627, 187076634];3
116992002;0.178937;40.0;0.0014911666666666667;[67654208, 68560876, 111930436, 111955323];3
116992004;0.236134;40.0;0.0009839;[116991974, 116992017, 116992043, 116992075, 116992091, 116992095, 187076622];5
116992008;4.5552885;60.0;0.0016153531914893616;[67654208, 67654215, 67654218, 67659103, 67663913, 67686831, 67708638, 68527704, 68527713, 68530976, 68530982, 68534851, 68543255, 68543258, 68560896, 68560901, 68560903, 68561856, 115224442, 115750530, 115750540, 115750558, 115750566, 115838966, 116918217, 116933489, 116948956, 116953585, 116953608, 116953613, 116953620, 116992025, 126257788, 169320567, 184267200, 184267212, 186174864, 186793685, 186954331];2
116992014;0.1171823;40.0;0.0014648;[116953608, 116991977];3
116992016;0.15468150000000003;40.0;0.001289;[116991985, 116992017, 116992091, 187076635];4
116992017;0.4005604;60.0;0.0008345;[68560876, 116992004, 116992016, 116992019, 116992062, 116992082, 173679259];4
116992019;0.11720539999999999;40.0;0.0009767;[116991974, 116992017, 116992043, 116992095];5
116992022;0.0752125;40.0;0.0006267333333333332;[];8
116992023;0.20806380000000002;40.0;0.0008669333333333333;[116991979, 184267212];6
116992025;0.3427241;40.0;0.0012240285714285714;[68560876, 111885948, 111930436, 116992008];4
116992028;0.0839771;40.0;0.0010497;[111885948];4
116992030;0.0475021;40.0;0.0011876;[116992062, 116992068];4
116992040;0.21550370000000002;40.0;0.0010775;[68560876, 111930436, 111955323];4
116992043;0.108113;40.0;0.0009009333333333333;[116992004, 116992019, 116992082];5
116992046;0.1147113;40.0;0.0028678;[119442003, 187195951];1
116992047;0.107527;40.0;0.0013441;[116991976, 187076622];3
116992057;1.2006394;40.0;0.0013050521739130434;[40990993, 67654208, 119441948, 119441974, 119442008, 119442027, 119442029, 119442064, 119442078, 119442079, 119442089, 119562170, 119562215, 119562242, 119562259, 119562272, 119562282, 119562304];4
116992062;0.3917947;40.0;0.00097949;[116953550, 116991976, 116991985, 116992017, 116992030, 116992087, 116992091];5
116992068;0.1024563;40.0;0.0008538;[116991976, 116992030, 116992091, 187076622];6
116992075;0.11552760000000001;40.0;0.0014440999999999998;[116992004, 173679259, 187076628];3
116992077;0.1096871;40.0;0.0027422;[119442003, 187195951];1
116992082;0.154789;40.0;0.0012899333333333334;[116992017, 116992043, 116992091, 187076635];4
116992087;0.0575847;40.0;0.0014396;[116992062];3
116992089;0.1039372;40.0;0.0025984;[119442003, 187195951];1
116992091;0.182605;40.0;0.00091302;[116992004, 116992016, 116992062, 116992068, 116992082];5
116992095;0.11762900000000001;40.0;0.00147035;[116992004, 116992019, 173679259];3
117125403;0.2370167;60.0;0.0013167333333333334;[14074399, 14074486, 24315545, 24315549, 24315608];2
117125404;1.5748054;60.0;0.00174978;[11987056, 19070256, 19070275, 19070308, 19070316, 19071179, 24252826, 24252829, 24252835, 24252838, 24252839, 24266700, 24266701, 24266702, 24315546, 33783323, 37614654, 111910300];1
117188002;1.1530106;70.0;0.00164716;[28798270, 28798284, 34112030, 37272310, 37272313, 37272324, 53787323, 111931402, 111937647, 117188005, 153681368, 174859961, 174860707];1
117188005;0.1014708;40.0;0.0025368;[103406032, 117188002, 174860707];2
117188006;1.1624778;70.0;0.0023724;[28185408, 28798267, 103359835, 111896137, 111913415, 111934275, 173087604, 173698444];1
117325877;0.3609238;60.0;0.0030077;[25113654, 61732254, 124148560, 135425037, 173719377];1
117412904;1.0753443;40.0;0.0015814;[43491615, 70804751, 115576160, 115576199, 115576275, 115576283, 115576306, 115576314, 123853161, 123853163, 123853186, 123853267, 123853280];3
117456203;0.21232469999999998;40.0;0.00265405;[25113558, 114504105, 114504149];1
117574281;0.5688189;40.0;0.00177755;[25113517, 25113525, 25113542, 25113546, 25113555, 61732252, 111889649, 111970404, 115576200];2
117574284;0.2963539;40.0;0.0074088;[25113859, 25113861];0
117598244;0.0975521;40.0;0.0024388;[117598426];2
117598245;0.3590399;40.0;0.002244;[117598248, 117598275, 117598365, 117598373];2
117598246;0.2267219;40.0;0.0028340500000000003;[75056982, 75057010, 111912893, 117598327];1
117598248;0.9115103;40.0;0.0011993526315789474;[75056982, 111945063, 111966072, 117598245, 117598263, 117598279, 117598295, 117598315, 117598322, 117598353, 117598362, 117598392, 117598395, 117598398, 117598430, 241433331, 241433333];4
117598250;0.1642278;40.0;0.00205285;[117598307, 117598317];2
117598255;0.0750824;40.0;0.0018771;[117598322, 117598353];2
117598259;0.1854517;40.0;0.0015454;[75056948, 111964156, 117598290];3
117598261;0.2603659;40.0;0.0021697333333333337;[117598325, 117598414];2
117598263;0.2047363;40.0;0.0012796;[111966072, 117598248];4
117598267;0.2707285;40.0;0.002256066666666667;[111933206, 117598307, 117598329, 117598364, 117598421];2
117598268;0.3631987;40.0;0.002269975;[117598307, 117598392, 117598416];2
117598270;0.19316850000000002;40.0;0.0024146;[117598329, 117598333, 117598364];2
117598271;0.19711769999999998;40.0;0.002464;[117598307];2
117598272;0.5002496;40.0;0.0009620153846153847;[111909038, 111913335, 111922308, 111923764, 111934082, 111937430, 111960015, 117598393, 117755698, 117755700, 117755706, 166594140];5
117598275;0.3153712;40.0;0.00131405;[117598245, 117598295, 117598322, 117598353, 117598365, 117598430, 117598437];4
117598279;1.2362359;40.0;0.001626621052631579;[111891812, 111898842, 111914301, 111916315, 111945187, 117598248];3
117598281;0.2104864;40.0;0.0026310500000000002;[117598355];1
117598282;0.1725336;40.0;0.0014378000000000001;[117598356, 117598373];3
117598286;0.1861321;40.0;0.0007755333333333333;[111884809, 111958799, 117598360];6
117598287;0.253039;40.0;0.0015815;[117598307, 117598317];3
117598290;0.1726126;40.0;0.0021576499999999997;[117598259];2
117598292;0.7550386;70.0;0.0011984777777777778;[112550417];2
117598293;0.1911323;40.0;0.00238915;[117598367];2
117598294;0.0598912;40.0;0.0014973;[75056948, 117598352];3
117598295;0.1977889;40.0;0.00247235;[117598248, 117598275];2
117598296;0.3316455;40.0;0.0013818333333333332;[111924565, 117598371, 117598386, 117598428, 117755713];3
117598298;0.0279507;40.0;0.0006988;[117598362, 117598403];7
117598301;0.233992;40.0;0.0009749666666666667;[75040423, 75056956, 111902694, 111948812, 111953212];5
117598305;0.1391339;40.0;0.00069568;[75037994, 111922308, 111923764];7
117598307;0.623121;40.0;0.00155779;[75056948, 111933206, 111964156, 117598250, 117598267, 117598268, 117598271, 117598287, 117598319, 117598346];3
117598309;0.097357;40.0;0.0024339;[117598426];2
117598310;0.0706009;40.0;0.001765;[117598427];2
117598311;0.0496585;60.0;0.0008276;[];4
117598312;0.0998087;40.0;0.0024952;[75056999];2
117598315;0.2079745;40.0;0.0012998250000000001;[117598248, 117598356, 117598373];4
117598316;0.1593421;40.0;0.0039836;[117598392];1
117598317;0.19456030000000002;40.0;0.001216;[111946672, 117598250, 117598287, 117598330, 117598346];4
117598319;0.135446;40.0;0.0033862;[117598307];1
117598320;0.29979;40.0;0.0037473999999999997;[75037354, 75037994, 166594140];1
117598321;0.2868526;40.0;0.0071713;[117598348, 117598354];0
117598322;0.2222983;40.0;0.0009262333333333334;[117598248, 117598255, 117598275, 117598365, 117598373, 117598437];5
117598325;0.2206313;40.0;0.0018386000000000001;[111928991, 117598261, 117598352, 117598426];2
117598327;0.2872235;40.0;0.0035903000000000003;[75056982, 111912893, 117598246, 117598354, 117755713];1
117598329;0.4763956;40.0;0.00297745;[117598267, 117598270, 117598364, 117598406, 117598421];1
117598330;0.1144416;40.0;0.00143055;[117598317];3
117598333;0.3219792;40.0;0.0016099000000000003;[111892309, 111957298, 117598270, 117598364, 117598406];3
117598342;0.1792793;40.0;0.004482;[75056991, 117598401];1
117598346;0.3932712;40.0;0.00245795;[117598307, 117598317, 117598362, 117598392];2
117598348;0.3192604;40.0;0.0026604999999999997;[75056982, 111888771, 111964999, 117598321, 117598354];1
117598352;0.0676336;40.0;0.0016908;[117598294, 117598325];3
117598353;0.3415801;40.0;0.0014232666666666666;[117598248, 117598255, 117598275, 117598365, 117598373];3
117598354;0.32793490000000003;40.0;0.001366366666666667;[111920545, 117598321, 117598327, 117598348, 117598386, 117598428, 117755713];3
117598355;0.1903937;40.0;0.0015866333333333334;[75046491, 75056939, 117598281];3
117598356;0.075971;40.0;0.0018993;[117598282, 117598315];2
117598360;0.0649824;40.0;0.0016246;[117598286];3
117598362;0.42440310000000003;40.0;0.0017683500000000001;[75056948, 117598248, 117598298, 117598346, 117598403];2
117598364;0.1847915;40.0;0.001154975;[117598267, 117598270, 117598329, 117598333, 117598406];4
117598365;0.3196477;40.0;0.0011416;[117598245, 117598275, 117598322, 117598353, 117598398, 117598430];4
117598367;0.3107311;40.0;0.0012947166666666668;[111958291, 117598293, 117598381];4
117598371;0.2494456;40.0;0.0062361;[117598296, 117598386];0
117598373;0.3441509;40.0;0.0012291285714285717;[75056982, 117598245, 117598282, 117598315, 117598322, 117598353, 117598415, 117598430];4
117598378;0.5604257;40.0;0.00350265;[44366482, 111917771, 111949642, 117598393];1
117598379;0.1160312;40.0;0.0029008;[117598386];1
117598381;0.687088;40.0;0.0019085777777777778;[111924556, 111935350, 111941559, 111950249, 111952268, 117598367, 117598423, 173980897];2
117598386;1.0733401;40.0;0.0013416650000000001;[75056948, 75056982, 111886616, 111952268, 117598296, 117598354, 117598371, 117598379, 117598423, 173980897];3
117598390;0.24030189999999998;40.0;0.00300375;[111931071];1
117598392;0.4144873;40.0;0.0014803000000000001;[75056948, 117598248, 117598268, 117598316, 117598346];3
117598393;0.6651053;40.0;0.001385625;[75037980, 75037991, 75037994, 111880559, 111897759, 111913335, 111968313, 117598272, 117598378, 117755693, 117755698, 117755710];3
117598395;0.1379763;40.0;0.0011498;[117598248];4
117598398;0.2659327;40.0;0.0022161;[117598248, 117598365];2
117598399;0.0639724;40.0;0.0015993;[75056939, 117598414, 117598426];3
117598400;0.13047730000000002;40.0;0.001631;[75056982, 117598427];3
117598401;0.1134552;40.0;0.0014182;[75056999, 117598342];3
117598402;0.24538200000000002;40.0;0.001533625;[4827895, 4827896, 75039224, 75039273, 75042160];3
117598403;0.3447793;40.0;0.0028731666666666667;[75056948, 117598298, 117598362];1
117598406;0.3004391;40.0;0.0025036999999999998;[111957298, 117598329, 117598333, 117598364];2
117598414;0.2202043;40.0;0.0018350666666666667;[117598261, 117598399, 117598426];2
117598415;0.0978663;40.0;0.0024467;[75056982, 117598373];2
117598416;0.1219248;40.0;0.0030481;[117598268];1
117598420;0.2883712;40.0;0.002403066666666667;[75056939];2
117598421;1.2980869;40.0;0.00216348;[111889007, 111916315, 111920760, 111928999, 111937025, 111954451, 111958189, 117598267, 117598329, 241433333, 241433336];2
117598423;0.0488623;40.0;0.0012216;[117598381, 117598386];4
117598426;0.1141033;40.0;0.0009508666666666666;[111928991, 117598244, 117598309, 117598325, 117598399, 117598414];5
117598427;0.185891;40.0;0.001549066666666667;[117598310, 117598400, 117598430];3
117598428;0.1716835;40.0;0.0042921;[117598296, 117598354];1
117598430;0.5540385999999999;40.0;0.0019787;[117598248, 117598275, 117598365, 117598373, 117598427];2
117598432;0.8177453;60.0;0.0019470142857142857;[41222860, 41222861, 75046482, 75046485, 75046488, 75046491, 75056956];1
117598437;0.0723148;40.0;0.0018079;[117598275, 117598322];2
117598438;0.29790890000000003;40.0;0.0024826;[75056948, 75056982, 75057010];2
117598439;0.0530366;40.0;0.0013259;[];4
117755691;0.2412242;40.0;0.0030153;[75037354, 117755696];1
117755692;0.1839882;40.0;0.0015332333333333333;[117755696];3
117755693;0.0869635;40.0;0.0021741;[75037990, 117598393];2
117755694;0.1011592;40.0;0.0012644499999999999;[111965680, 117755696];4
117755696;0.37109580000000003;40.0;0.00185548;[75056939, 117755691, 117755692, 117755694, 117755704];2
117755698;0.0349207;40.0;0.000873;[117598272, 117598393];6
117755700;0.1257219;40.0;0.00157155;[75037980, 75037994, 117598272];3
117755702;0.1180797;40.0;0.001476;[111897759, 117755710];3
117755703;0.3098279;40.0;0.0025819;[75037347, 75037356, 75037367, 75037979, 75037989, 75037991];1
117755704;0.16743550000000001;40.0;0.00104645;[117755696];4
117755705;0.2308869;60.0;0.0038481;[75037364, 111892937];0
117755706;0.12909510000000002;40.0;0.00161365;[75037980, 75037994, 117598272];3
117755710;0.3412515;40.0;0.00170624;[111912961, 117598393, 117755702, 117755719];3
117755713;0.3321928;40.0;0.0027682666666666664;[111965523, 117598296, 117598327, 117598354];1
117755714;0.729603;60.0;0.0121601;[11981820];0
117755719;0.65354;40.0;0.0040846;[111889950, 117755710, 166594140];1
118079723;0.3277161;40.0;0.0027309999999999995;[70649215, 70651805, 70651806];1
118101313;0.0511251;30.0;0.0017042;[68860879, 111881654, 111883509, 173523130];4
118101314;0.3063009;40.0;0.001914375;[68860651, 68860654, 68860655, 111883509];2
118101315;0.0585324;30.0;0.0019511;[68859255, 111881654, 111883509, 173523130];3
118117603;0.0565314;40.0;0.0014133;[49232924, 107472090, 118117606];3
118117604;0.0371945;60.0;0.0006199;[49218642, 49220415, 70606271];5
118117605;0.0898969;40.0;0.0011237;[49232924, 107472097, 118117606];4
118117606;0.1111168;40.0;0.0009259666666666666;[76559253, 107472090, 118117603, 118117605];5
118117607;0.20205800000000002;40.0;0.0016838;[49232924, 107472087, 107472094, 107472097];3
118117608;0.0521897;40.0;0.0013047;[75980616, 104631237];4
118117609;0.0809468;40.0;0.0010118;[49382495, 75980592, 75980622, 75980641, 161719256, 161720275];5
118117610;0.0478882;40.0;0.0011972;[74849509, 74849562, 76559253];4
118117611;0.0686914;40.0;0.00085865;[49321388, 104631255, 104631268];6
118204294;0.2300065;40.0;0.0019167333333333335;[39661846, 39661848, 118204298];2
118204295;0.0862987;40.0;0.0010787499999999998;[71187963, 71187964, 71187966];4
118204298;0.6333584;40.0;0.0019792625;[39661846, 118204294];2
118204300;0.1835194;40.0;0.001147;[71089912, 71187677, 71187684, 71187687, 180523626];4
118224355;0.2354274;70.0;0.00168165;[11985087, 123815475];1
118224356;1.6661351;120.0;0.0034711250000000003;[44114125, 45763046];0
118276203;0.20972380000000002;40.0;0.0017477000000000003;[118276279, 118276373];3
118276205;0.2224332;40.0;0.001390225;[114396066, 118276287, 118276385];3
118276220;0.2972248;40.0;0.0010615285714285715;[114396079, 118276370, 173662732];4
118276222;0.1738204;40.0;0.0014485;[118276223, 118276266, 118276311];3
118276223;0.1331216;40.0;0.00166405;[118276222, 118276347, 118276389];3
118276225;0.2971495;40.0;0.0012381333333333334;[111968485, 114396131, 118276299];4
118276226;0.17028110000000002;40.0;0.0014190333333333333;[114396066, 118276287, 118276385];3
118276227;0.5628574;40.0;0.0011726333333333333;[111888359, 111960746, 118300500, 118300502, 166391977];4
118276229;0.1605628;40.0;0.0013380333333333331;[118276304, 118276327];3
118276230;0.1601879;40.0;0.00200235;[118276266, 118276360];2
118276241;0.3526245;60.0;0.00146925;[114396066, 118276345, 118291972, 166391971, 166391979];2
118276244;0.2849056;40.0;0.00356135;[118276339, 118423741];1
118276246;0.08392269999999999;40.0;0.0010490500000000002;[118276349, 118276359, 118276365];4
118276252;0.0601035;40.0;0.0015026;[118276311];3
118276253;0.18429;40.0;0.00230365;[118276266, 118276311, 118276368];2
118276254;0.1393366;40.0;0.0017417;[118276326, 118276396];3
118276256;0.36801929999999994;40.0;0.0030668;[118276272, 118276347];1
118276258;0.1483423;40.0;0.00185425;[118276304];2
118276260;0.3322573;40.0;0.0020766;[118276339, 118276377];2
118276262;0.1462862;40.0;0.0012191;[118276296, 118276311, 118276355];4
118276266;0.7107029;40.0;0.002961266666666667;[118276222, 118276230, 118276253, 118276287, 118276375, 118276389];1
118276268;0.1696325;40.0;0.0021204;[114396066, 118276385];2
118276271;0.1628369;40.0;0.00203545;[118276327, 118276336];2
118276272;0.124233;40.0;0.0031058;[118276256];1
118276274;0.5134655;40.0;0.0016045875;[111888359, 111960746, 111968485, 114396131, 118300507];3
118276279;0.3808239;40.0;0.00190412;[118276203, 118276298, 118276373];2
118276287;0.1976646;40.0;0.0012354;[118276205, 118276226, 118276266, 118276360, 118276379];4
118276296;0.12376039999999999;40.0;0.0015469999999999998;[118276262, 118276311];3
118276298;0.0426306;40.0;0.0010658;[118276279, 118276373];4
118276299;0.1708266;40.0;0.0021353500000000003;[118276225, 173662732];2
118276304;0.2057385;40.0;0.00128585;[25113618, 118276229, 118276258, 118276339, 118276346];4
118276305;0.2652404;40.0;0.0013262;[118276339, 118276348, 173557912];4
118276311;0.4082848;60.0;0.0007560777777777778;[118276222, 118276252, 118276253, 118276262, 118276296, 118276347, 118276355, 118276375, 118291894, 166391972];4
118276314;0.37340090000000004;40.0;0.0018670199999999998;[4828501, 70610452, 70625634, 111885785, 181374490];2
118276326;0.29282020000000003;40.0;0.0010458;[118276254, 118276334, 118276349, 118276359, 118276365, 118276395];4
118276327;0.1667938;40.0;0.0013899333333333333;[118276229, 118276271];3
118276334;0.1231493;40.0;0.0015394;[118276326, 118276396];3
118276336;0.1702722;40.0;0.001064225;[118276271, 118276339, 118276348];4
